"Kod";"Nazwa";"ogółem;ogółem;2010;[zł]";"ogółem;ogółem;2011;[zł]";"ogółem;ogółem;2012;[zł]";"ogółem;ogółem;2013;[zł]";"ogółem;ogółem;2014;[zł]";"ogółem;ogółem;2015;[zł]";"ogółem;ogółem;2016;[zł]";"ogółem;ogółem;2017;[zł]";"ogółem;ogółem;2018;[zł]";"ogółem;ogółem;2019;[zł]";"ogółem;ogółem;2020;[zł]";"ogółem;do 40 m2;2010;[zł]";"ogółem;do 40 m2;2011;[zł]";"ogółem;do 40 m2;2012;[zł]";"ogółem;do 40 m2;2013;[zł]";"ogółem;do 40 m2;2014;[zł]";"ogółem;do 40 m2;2015;[zł]";"ogółem;do 40 m2;2016;[zł]";"ogółem;do 40 m2;2017;[zł]";"ogółem;do 40 m2;2018;[zł]";"ogółem;do 40 m2;2019;[zł]";"ogółem;do 40 m2;2020;[zł]";"ogółem;od 40,1 do 60 m2;2010;[zł]";"ogółem;od 40,1 do 60 m2;2011;[zł]";"ogółem;od 40,1 do 60 m2;2012;[zł]";"ogółem;od 40,1 do 60 m2;2013;[zł]";"ogółem;od 40,1 do 60 m2;2014;[zł]";"ogółem;od 40,1 do 60 m2;2015;[zł]";"ogółem;od 40,1 do 60 m2;2016;[zł]";"ogółem;od 40,1 do 60 m2;2017;[zł]";"ogółem;od 40,1 do 60 m2;2018;[zł]";"ogółem;od 40,1 do 60 m2;2019;[zł]";"ogółem;od 40,1 do 60 m2;2020;[zł]";"ogółem;od 60,1 do 80 m2;2010;[zł]";"ogółem;od 60,1 do 80 m2;2011;[zł]";"ogółem;od 60,1 do 80 m2;2012;[zł]";"ogółem;od 60,1 do 80 m2;2013;[zł]";"ogółem;od 60,1 do 80 m2;2014;[zł]";"ogółem;od 60,1 do 80 m2;2015;[zł]";"ogółem;od 60,1 do 80 m2;2016;[zł]";"ogółem;od 60,1 do 80 m2;2017;[zł]";"ogółem;od 60,1 do 80 m2;2018;[zł]";"ogółem;od 60,1 do 80 m2;2019;[zł]";"ogółem;od 60,1 do 80 m2;2020;[zł]";"ogółem;od 80,1 m2;2010;[zł]";"ogółem;od 80,1 m2;2011;[zł]";"ogółem;od 80,1 m2;2012;[zł]";"ogółem;od 80,1 m2;2013;[zł]";"ogółem;od 80,1 m2;2014;[zł]";"ogółem;od 80,1 m2;2015;[zł]";"ogółem;od 80,1 m2;2016;[zł]";"ogółem;od 80,1 m2;2017;[zł]";"ogółem;od 80,1 m2;2018;[zł]";"ogółem;od 80,1 m2;2019;[zł]";"ogółem;od 80,1 m2;2020;[zł]";"rynek pierwotny;ogółem;2010;[zł]";"rynek pierwotny;ogółem;2011;[zł]";"rynek pierwotny;ogółem;2012;[zł]";"rynek pierwotny;ogółem;2013;[zł]";"rynek pierwotny;ogółem;2014;[zł]";"rynek pierwotny;ogółem;2015;[zł]";"rynek pierwotny;ogółem;2016;[zł]";"rynek pierwotny;ogółem;2017;[zł]";"rynek pierwotny;ogółem;2018;[zł]";"rynek pierwotny;ogółem;2019;[zł]";"rynek pierwotny;ogółem;2020;[zł]";"rynek pierwotny;do 40 m2;2010;[zł]";"rynek pierwotny;do 40 m2;2011;[zł]";"rynek pierwotny;do 40 m2;2012;[zł]";"rynek pierwotny;do 40 m2;2013;[zł]";"rynek pierwotny;do 40 m2;2014;[zł]";"rynek pierwotny;do 40 m2;2015;[zł]";"rynek pierwotny;do 40 m2;2016;[zł]";"rynek pierwotny;do 40 m2;2017;[zł]";"rynek pierwotny;do 40 m2;2018;[zł]";"rynek pierwotny;do 40 m2;2019;[zł]";"rynek pierwotny;do 40 m2;2020;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2010;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2011;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2012;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2013;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2014;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2015;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2016;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2017;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2018;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2019;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2020;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2010;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2011;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2012;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2013;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2014;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2015;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2016;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2017;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2018;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2019;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2020;[zł]";"rynek pierwotny;od 80,1 m2;2010;[zł]";"rynek pierwotny;od 80,1 m2;2011;[zł]";"rynek pierwotny;od 80,1 m2;2012;[zł]";"rynek pierwotny;od 80,1 m2;2013;[zł]";"rynek pierwotny;od 80,1 m2;2014;[zł]";"rynek pierwotny;od 80,1 m2;2015;[zł]";"rynek pierwotny;od 80,1 m2;2016;[zł]";"rynek pierwotny;od 80,1 m2;2017;[zł]";"rynek pierwotny;od 80,1 m2;2018;[zł]";"rynek pierwotny;od 80,1 m2;2019;[zł]";"rynek pierwotny;od 80,1 m2;2020;[zł]";"rynek wtórny;ogółem;2010;[zł]";"rynek wtórny;ogółem;2011;[zł]";"rynek wtórny;ogółem;2012;[zł]";"rynek wtórny;ogółem;2013;[zł]";"rynek wtórny;ogółem;2014;[zł]";"rynek wtórny;ogółem;2015;[zł]";"rynek wtórny;ogółem;2016;[zł]";"rynek wtórny;ogółem;2017;[zł]";"rynek wtórny;ogółem;2018;[zł]";"rynek wtórny;ogółem;2019;[zł]";"rynek wtórny;ogółem;2020;[zł]";"rynek wtórny;do 40 m2;2010;[zł]";"rynek wtórny;do 40 m2;2011;[zł]";"rynek wtórny;do 40 m2;2012;[zł]";"rynek wtórny;do 40 m2;2013;[zł]";"rynek wtórny;do 40 m2;2014;[zł]";"rynek wtórny;do 40 m2;2015;[zł]";"rynek wtórny;do 40 m2;2016;[zł]";"rynek wtórny;do 40 m2;2017;[zł]";"rynek wtórny;do 40 m2;2018;[zł]";"rynek wtórny;do 40 m2;2019;[zł]";"rynek wtórny;do 40 m2;2020;[zł]";"rynek wtórny;od 40,1 do 60 m2;2010;[zł]";"rynek wtórny;od 40,1 do 60 m2;2011;[zł]";"rynek wtórny;od 40,1 do 60 m2;2012;[zł]";"rynek wtórny;od 40,1 do 60 m2;2013;[zł]";"rynek wtórny;od 40,1 do 60 m2;2014;[zł]";"rynek wtórny;od 40,1 do 60 m2;2015;[zł]";"rynek wtórny;od 40,1 do 60 m2;2016;[zł]";"rynek wtórny;od 40,1 do 60 m2;2017;[zł]";"rynek wtórny;od 40,1 do 60 m2;2018;[zł]";"rynek wtórny;od 40,1 do 60 m2;2019;[zł]";"rynek wtórny;od 40,1 do 60 m2;2020;[zł]";"rynek wtórny;od 60,1 do 80 m2;2010;[zł]";"rynek wtórny;od 60,1 do 80 m2;2011;[zł]";"rynek wtórny;od 60,1 do 80 m2;2012;[zł]";"rynek wtórny;od 60,1 do 80 m2;2013;[zł]";"rynek wtórny;od 60,1 do 80 m2;2014;[zł]";"rynek wtórny;od 60,1 do 80 m2;2015;[zł]";"rynek wtórny;od 60,1 do 80 m2;2016;[zł]";"rynek wtórny;od 60,1 do 80 m2;2017;[zł]";"rynek wtórny;od 60,1 do 80 m2;2018;[zł]";"rynek wtórny;od 60,1 do 80 m2;2019;[zł]";"rynek wtórny;od 60,1 do 80 m2;2020;[zł]";"rynek wtórny;od 80,1 m2;2010;[zł]";"rynek wtórny;od 80,1 m2;2011;[zł]";"rynek wtórny;od 80,1 m2;2012;[zł]";"rynek wtórny;od 80,1 m2;2013;[zł]";"rynek wtórny;od 80,1 m2;2014;[zł]";"rynek wtórny;od 80,1 m2;2015;[zł]";"rynek wtórny;od 80,1 m2;2016;[zł]";"rynek wtórny;od 80,1 m2;2017;[zł]";"rynek wtórny;od 80,1 m2;2018;[zł]";"rynek wtórny;od 80,1 m2;2019;[zł]";"rynek wtórny;od 80,1 m2;2020;[zł]";
3009000;"Powiat kolski";113632;94983;105174;102340;134152;122396;118080;115151;128274;137352;175002;98463;70625;78434;78098;83133;87864;92652;79570;83844;98638;137369;121560;100414;112014;120260;112944;126577;122539;125231;147905;157952;176540;0;95229;103308;0;157333;128783;142667;153600;148750;158375;229082;0;0;0;0;234063;167948;0;0;0;0;128533;0;153612;0;0;209367;0;137869;118096;0;167809;251658;0;0;0;0;0;0;119525;108276;0;0;182546;0;155353;0;0;0;0;0;0;0;167809;241793;0;0;0;0;191333;0;0;0;0;0;305943;0;0;0;0;234063;0;0;0;0;0;0;112310;85102;103256;102094;106634;122343;116431;114946;127336;135866;156499;98463;70625;74167;76381;83133;87864;86893;74188;83844;98638;128333;119313;86920;109479;120260;112529;126589;120342;124921;146680;157035;163910;0;93103;103308;0;134667;128783;142667;153600;148750;158375;163200;0;0;0;0;0;167948;0;0;0;0;128533;
3010000;"Powiat koniński";110400;86500;94667;92854;117667;125179;115982;113265;125158;142464;131116;0;0;0;0;0;58717;61417;65631;93362;69286;76656;0;86500;0;0;118750;112000;132450;121243;126440;127421;130550;0;0;0;104138;139250;147833;138800;174625;150979;177410;172500;0;0;0;0;0;257417;0;0;211250;292000;0;0;0;0;0;0;0;176600;151250;145339;206920;0;0;0;0;0;0;0;0;0;118027;0;0;0;0;0;0;0;0;151333;141667;139589;0;0;0;0;0;0;0;0;0;0;186898;0;0;0;0;0;0;0;0;0;0;0;0;0;110400;86500;94667;92854;117667;125179;108765;110451;111704;132985;131116;0;0;0;0;0;58717;61417;65631;66455;59833;76656;0;86500;0;0;118750;112000;128673;119266;118550;126778;130550;0;0;0;104138;139250;147833;127154;173857;140204;176722;172500;0;0;0;0;0;257417;0;0;0;0;0;
3011000;"Powiat kościański";104623;142167;141405;134371;135640;144081;144610;152648;166096;163749;206954;55131;78320;83953;91744;95413;94070;104301;103182;123489;109688;130117;131000;147996;148698;147074;145619;149006;144431;144761;162068;150863;190688;0;163083;156924;123724;159102;160439;179075;175099;198269;193162;240297;0;156667;149414;144283;106856;123000;162621;196167;204607;218873;285669;0;158070;158140;163799;162095;170654;170028;185646;186784;192264;210598;0;0;93141;111447;110538;129520;130092;130189;137827;137522;145954;0;153663;161925;166261;165799;165449;161605;173235;180262;186424;198736;0;0;203440;224019;221374;218858;227267;242649;280534;294602;263747;0;0;0;0;0;0;0;328000;329000;0;346800;104623;125270;106500;90818;106190;112447;113841;132207;142890;148139;203046;55131;78320;67416;73683;78912;81179;83940;69424;94813;83491;106827;131000;135852;103570;101505;112827;118613;112299;124895;132262;120293;177115;0;0;131081;52084;117587;118712;121846;131867;132458;161950;225003;0;156667;112500;122286;106856;123000;162621;177983;189057;211033;268688;
3012000;"Powiat krotoszyński";101852;115003;115286;106565;124560;131326;134976;164178;174269;170908;184234;79828;79695;71063;68447;73555;70229;89276;101604;99275;120896;126274;87497;118263;122569;109640;130848;126045;127707;157209;154069;170863;172845;132995;144937;143483;132864;137772;152771;169475;188541;213497;224745;232634;137378;108667;124151;101700;169545;188523;168696;223100;235523;178536;218111;112500;168540;150536;158151;173923;0;176150;183692;196147;194115;214040;0;115267;96824;0;0;0;123460;128490;119074;139499;158323;0;167376;161811;159821;172111;0;165315;180573;183135;196408;199540;0;210824;202250;181870;185997;0;219414;216203;234348;247788;260086;0;0;0;0;0;0;0;249400;0;0;0;101646;104837;104988;100375;115827;131269;125551;150438;160595;151648;158687;79608;74952;61573;65551;73555;67630;83763;85789;91122;106014;104480;86290;104715;107079;102584;112093;126045;115673;127661;130655;144437;148164;132995;133478;131111;125604;134063;152771;161152;179032;189667;204995;201751;137378;108667;124151;101700;169545;188523;155609;214333;235523;178536;218111;
3013000;"Powiat leszczyński";83494;88571;72125;76250;74500;133823;171562;200734;213142;223661;226201;45432;0;56833;0;0;105750;82256;62889;124779;118175;158016;63690;81667;64375;0;0;125750;134001;167330;174223;174453;181109;78227;0;0;0;0;159688;202847;216663;192690;235619;243773;198000;0;0;0;0;145333;238601;246230;288840;281898;312965;0;0;0;0;0;0;226431;234926;225928;245240;222521;0;0;0;0;0;0;0;0;137251;131280;167086;0;0;0;0;0;0;191353;213356;191594;0;190836;0;0;0;0;0;0;229879;238474;225186;290575;275607;0;0;0;0;0;0;0;0;283385;273893;307260;83494;88571;72125;76250;74500;128207;145879;178976;203783;214182;228900;45432;0;56833;0;0;105750;82256;62889;0;96333;115259;63690;81667;64375;0;0;125750;123076;137742;161677;173317;175272;78227;0;0;0;0;141167;171953;179101;184088;222688;217475;198000;0;0;0;0;145333;228468;243768;294715;290199;314057;
3014000;"Powiat międzychodzki";121776;111546;111472;119839;115612;120864;122658;126455;134573;144107;167088;95204;74689;84775;76941;73477;83613;72454;62794;97043;87054;95047;126841;121795;101654;123566;120015;120248;121860;111762;135881;130384;158342;134867;146631;147226;146176;122243;153053;139711;167591;149356;161321;178850;142167;0;184167;155750;158420;121529;168100;185556;179501;248857;252563;135914;154333;171173;0;145333;157571;144809;171038;159673;189670;220658;0;0;0;0;0;0;0;0;0;0;0;136567;0;0;0;145636;154000;143108;164200;155280;0;203833;0;0;0;0;0;160818;160000;164500;163333;185116;205583;0;0;0;0;0;0;0;193333;0;0;272667;119150;110036;109663;119094;110589;110721;118452;118406;131286;140986;152548;93474;74689;84775;76941;73477;83613;71552;62794;97043;87054;94755;122951;120956;99841;123566;109577;110321;116549;104862;133109;125976;148930;134867;143850;143421;144375;121420;146952;135653;168557;145709;158217;167393;142167;0;184167;155750;158420;121529;168100;181667;179501;248857;240500;
3015000;"Powiat nowotomyski";122814;144242;144263;135448;143450;137297;145826;149145;166907;176423;210042;70774;92174;98334;84778;88891;79455;83152;74363;90859;110484;118029;127804;141947;141386;138754;137863;138387;142201;147095;161636;167525;200582;162658;169244;176400;140294;182447;155278;175753;222752;188726;204158;239050;125000;141857;126429;217643;164042;175664;208875;177548;205412;221228;233014;152004;155808;178041;162737;161927;137875;149373;0;181528;231500;226763;0;99322;0;102000;95123;0;0;0;0;0;136830;143166;154794;168959;155180;153327;0;140316;0;170672;0;213546;0;222426;229828;231578;233666;0;182200;0;211777;240615;258120;0;0;0;257833;0;0;0;0;0;0;0;120663;137633;133731;118013;133323;137285;145402;148325;155773;173004;199222;68552;88600;95862;78154;87229;79176;81986;74363;85154;110484;107286;126355;129100;128703;124792;124778;138530;142438;147095;151126;167309;192069;158956;161909;165269;115951;164008;152143;174745;222752;174167;198549;222363;125000;141857;126429;187500;164042;175664;208875;159458;205412;216387;228630;
3016000;"Powiat obornicki";156960;147899;158824;156509;166772;168680;175009;174064;181288;198379;217074;110572;84357;94135;86965;113303;101692;109321;105097;101874;101321;121362;148477;144005;146385;153007;156078;159445;172137;156769;177332;186187;202568;192658;173756;197144;198350;200212;203301;207697;231509;220199;234498;250149;147079;156000;185947;137263;299667;156250;304292;220500;199315;301235;330169;174087;187183;178742;190719;192510;191521;189548;241835;202930;215210;220559;125936;0;116786;0;120984;123397;127716;0;0;0;163684;162278;167588;159445;172639;178134;175591;179577;170398;186858;190676;209391;213744;217529;222118;238502;217902;223186;227618;301632;248528;256646;274162;0;0;280192;0;0;0;314056;0;0;342248;334285;134806;127900;130462;135983;150344;151069;153990;151022;164722;185705;213948;96916;82583;79033;86965;111767;87222;98500;104609;101100;101321;107255;127330;129208;123671;134847;144083;149139;159501;153426;165566;181591;192408;160606;144145;162698;173910;176004;179093;179240;171904;203617;216471;239286;147079;156000;129400;137263;299667;156250;0;193125;164929;285462;329046;
3017000;"Powiat ostrowski";0;129844;110036;108550;136171;141622;149569;140079;164070;178391;191457;0;85750;81667;0;98535;89157;89239;102359;112592;123894;133726;0;119600;106000;104250;120515;139285;148559;139335;159410;181450;192287;0;0;103400;0;157839;173550;176847;174710;200033;206834;237016;0;181665;161570;0;168507;167223;201125;185875;217576;213315;198095;0;0;0;0;156251;158971;182074;114074;180674;188420;204222;0;0;0;0;0;104115;0;0;125022;135764;145677;0;0;0;0;144478;157145;169511;0;174293;189139;200896;0;0;0;0;0;197012;216384;0;218082;226685;252841;0;0;0;0;0;0;0;0;0;0;343600;0;129844;103737;108550;122480;125564;139237;140276;147868;173532;176836;0;85750;81667;0;0;76069;86702;102385;105395;119029;122677;0;119600;106000;104250;93889;115014;140348;139331;141811;176752;177170;0;0;103400;0;131300;157308;161376;174710;177701;198629;223829;0;181665;0;0;158293;154643;185773;185875;210154;211896;165025;
3018000;"Powiat ostrzeszowski";132502;129380;140954;138742;149786;163139;140928;167062;180263;157771;186474;70393;95333;86600;63633;76750;97998;71126;101143;107029;127000;93860;130245;118059;150076;135676;152301;168609;147633;165468;177966;159273;183414;167857;217750;143500;168591;169111;127667;169200;206725;217500;179667;241590;0;0;0;0;0;211000;0;0;244000;0;229000;149352;0;176336;165553;172680;174699;145746;194768;190598;207200;198302;0;0;0;0;0;0;0;0;125422;0;0;134953;0;169818;148382;172826;177586;145188;180476;185390;207200;188221;0;0;0;204188;0;0;0;239429;242861;0;269286;0;0;0;0;0;0;0;0;0;0;0;127965;129240;118840;108435;123771;149799;132295;123524;156838;149533;166403;69500;95333;86600;63633;69000;99750;63667;101143;77600;127000;83290;128900;117000;127868;121381;105095;151252;154319;123778;148269;145176;174010;167857;217750;0;73667;160000;127667;159433;154400;189322;179667;176967;0;0;0;0;0;211000;0;0;208500;0;208333;
3019000;"Powiat pilski";184027;150235;161187;147917;152602;151474;156275;171881;190012;211105;235608;106096;102841;86376;92363;90236;98677;110484;119987;125856;140370;160163;171102;146362;144098;141629;136936;140514;146316;161300;178726;206037;220898;215826;181683;213030;181981;190701;180609;203934;210442;242734;266225;300627;291911;274155;269086;281561;280536;310291;253762;282768;338659;372496;433260;243331;181178;248540;199451;220663;216408;198387;215146;215234;249117;260308;137384;112902;0;122387;122641;133056;133146;153492;144343;158952;176269;204187;183964;192482;179869;180443;180053;183380;195687;197261;227135;235913;275447;274566;262456;252881;248498;257893;263335;272051;271107;310549;329539;334580;303543;326301;349531;340758;395530;364010;379453;360180;462143;468869;149052;131950;132445;124948;129493;131702;139712;158514;180007;201391;216519;94508;92780;85814;84858;83755;89891;99033;109179;118023;135885;147093;157083;132932;132486;118098;123401;129641;135093;152186;173185;200166;210802;167045;153537;175960;150854;170303;155292;178764;180869;226972;259557;278255;216056;223776;206150;250191;216013;257524;208973;271718;329754;319372;387680;
3020000;"Powiat pleszewski";133791;159203;151768;143733;144854;152251;150938;159270;180791;197321;207079;77144;75725;89345;88405;85110;67342;76500;91000;102136;106206;129629;132519;140612;134060;144550;134710;149209;132606;153158;147156;177243;185497;179937;218075;192505;174110;193040;201879;180727;205988;208521;254835;267882;205702;254593;217588;199786;223135;173090;212858;107500;269229;258333;223847;144810;192587;175033;157299;170271;0;0;0;221025;187045;217428;88022;106160;96098;94856;95287;0;0;0;0;117412;0;144696;173434;147449;144338;153581;0;0;0;0;197794;201951;245269;247193;246759;240617;266768;0;0;0;0;226223;241102;0;0;260107;0;0;0;0;0;0;0;292649;117430;131383;121662;133396;110964;152251;150938;160256;177811;203944;200687;67625;64313;85125;84535;70571;67342;76500;91000;102136;95000;129402;93958;89556;106167;144819;95515;149209;132606;152538;148511;153951;162873;147271;199545;130500;150357;145643;201879;180727;205988;207648;263010;279040;205702;0;181143;160000;0;173090;212858;107500;268833;258333;189447;
3021000;"Powiat poznański";252350;239771;244366;236070;240919;251202;261424;276531;287614;316549;335041;142496;149989;139551;137483;146007;139373;144925;136644;160438;173742;182835;218952;210022;207589;203342;199671;203328;214714;219992;228630;252670;264103;272873;269951;271815;253391;256636;271887;275908;298090;301020;313759;333325;354360;340129;361330;333606;336754;352676;370168;382391;392113;414769;434092;265504;244990;258365;249049;243843;268680;276614;282479;285558;317527;334731;155095;154442;147856;147944;146478;149828;148647;146069;156344;157545;177158;217214;210429;215272;209742;202629;215134;223567;227514;219668;241738;253457;286419;279533;284955;261584;259259;284817;289956;302134;300529;305957;321486;360265;354036;385837;348850;337584;363685;388138;382012;394801;412086;428918;233608;231827;222106;218663;236697;232571;240860;262531;292261;314280;335858;139180;145331;129541;128765;145567;133686;143211;121879;171182;190106;192270;221323;209419;197387;196046;195801;192452;201573;205626;244057;268410;283575;241660;248717;240742;238288;250949;251966;252311;280333;302517;338436;361949;345621;328288;330914;311813;335866;341249;348204;383003;386817;424118;461205;
3022000;"Powiat rawicki";151206;114920;115513;134364;131119;129715;154517;149625;159376;167273;203015;96580;93267;84291;89612;62514;102785;114205;102041;127535;108715;130567;125249;115599;116474;140901;139556;140232;141775;138624;139448;163622;186639;183814;138853;129462;150477;133049;150200;182857;188643;209562;209573;250740;223000;118600;148750;155717;160000;118181;199422;177667;188566;197900;309432;180758;144045;121000;180259;153815;145465;179350;175184;186894;197966;217723;137450;116025;0;115482;0;114779;127293;127806;141575;145526;136206;170422;148300;0;182471;154304;159237;173399;152387;174286;182076;213439;225133;0;0;224475;153000;0;203396;206993;233096;253705;252573;0;0;0;0;0;0;0;0;0;0;341065;142002;105818;115214;117923;128093;122890;132903;130692;130240;139518;189829;69333;83152;84168;79662;62514;95289;99809;87870;93603;80083;123192;109612;102518;114271;120116;137098;128663;124645;131360;119435;145952;165540;172008;130550;129462;136382;129724;143662;152733;159669;165263;149180;248906;223000;118600;148750;127600;160000;118181;179240;177667;169358;197900;286427;
3023000;"Powiat słupecki";132923;145059;149045;144162;104133;141011;142937;122021;135961;138149;162009;101780;106833;0;99328;78000;88086;110260;78166;105871;85312;73050;146723;146092;141776;157930;113684;150262;159997;130117;157423;161301;165397;132500;0;0;139125;113333;127250;135200;161086;139900;120500;211833;0;200000;163493;0;0;0;0;183333;0;143000;187500;146401;0;0;178135;0;191753;186400;0;0;81083;0;113385;0;0;0;0;0;0;0;0;81083;0;158507;0;0;182710;0;191753;188000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110819;145059;149045;113963;104133;129383;138213;122021;134747;140010;163122;85823;106833;0;89833;78000;88086;110260;78166;105871;85889;70611;119531;146092;141776;112500;113684;137222;155848;130117;158062;161301;165859;132500;0;0;139125;113333;127250;124000;161086;134889;120500;211833;0;200000;163493;0;0;0;0;183333;0;143000;187500;
3024000;"Powiat szamotulski";126733;133062;149588;141044;124239;129827;170717;179640;185362;197637;223698;89160;98283;77800;85000;85191;84600;120828;112845;113407;123378;144474;112090;119987;125482;117071;128453;113636;161764;176104;169858;178701;200515;161779;165297;159382;171080;154179;136136;209626;214060;211671;219051;235923;194333;152000;301146;205900;151634;221440;250999;223100;274367;308166;324979;0;0;242718;0;168152;0;187679;196104;196636;203535;235098;0;0;0;0;0;0;133237;130218;116468;135833;153132;0;0;0;0;168152;0;193459;193845;191825;191074;219816;0;0;233750;0;0;0;248757;235913;231949;237438;263657;0;0;322155;0;0;0;272011;265550;267544;305801;334352;126733;133062;137261;141437;120336;127314;154618;160109;174984;190428;212549;89160;98283;72000;82222;85191;84600;100476;91462;110713;108216;130215;112090;119987;124776;117071;120707;110079;133514;145493;143577;157421;182840;161779;165297;136500;171080;154179;136136;177483;194830;193196;203549;215464;194333;152000;292143;205900;151634;231800;243258;204233;276823;309693;316371;
3025000;"Powiat średzki";178961;185295;165480;178594;171017;175125;163580;180189;175960;194434;209680;106656;127855;0;115135;108434;107287;128612;132543;124551;140086;168487;155886;173847;151743;165059;166616;151143;174033;176602;165133;175520;194319;188903;194127;170000;178125;183430;195461;201063;219365;222818;226163;228167;333596;255818;227188;231079;222000;241362;184368;0;215336;319181;241500;216792;206274;184161;178165;175137;205572;162684;184878;184884;197294;217816;0;127461;0;115135;111912;0;131421;132461;133720;137969;0;165197;183649;175052;169149;166135;173076;173884;181097;170861;176871;199571;248212;243745;0;0;240846;224694;225162;255470;236859;227427;229122;345393;334800;0;299756;0;263558;238250;0;0;293635;0;156571;154875;157788;178944;166523;155057;165342;170486;154809;185949;195267;106656;128250;0;0;0;107168;113944;132700;108625;142203;175926;149182;148643;137021;160150;167714;136137;174330;162474;148437;171322;187685;166092;153813;170000;178125;164292;175223;185571;191592;187174;220737;223529;310000;190000;209643;200556;0;219167;157427;0;196750;0;206000;
3026000;"Powiat śremski";142900;149627;144775;135809;139177;126869;168138;175612;187069;192109;214194;103253;78839;82818;78358;89083;78667;103520;128592;117313;137562;155646;137287;142598;146042;130125;135928;126475;149153;161481;171375;181427;206745;189372;234362;159571;185467;182329;159176;214711;213241;211656;223765;229253;139200;197333;216441;196357;175000;136800;242000;304777;306829;325158;339857;185026;177388;219597;167963;0;157833;260311;178410;196845;200001;222928;0;0;0;0;0;0;0;142131;129932;154567;168244;168724;172749;188760;160955;0;0;196433;175383;176906;189677;225312;233437;231115;0;0;0;0;281800;231982;232786;228385;284207;0;0;0;0;0;0;309667;363413;351156;416069;374287;135880;144183;131413;133129;137445;125749;149391;173116;175609;186109;202991;103118;78786;82818;78358;89083;78667;103520;96100;108750;124559;118551;130301;137573;135362;126271;135928;125984;142631;148298;162130;174536;178629;178355;235660;158769;183714;180717;156875;190750;205210;195456;220685;199944;139200;197333;148500;196357;175000;136800;191250;291246;272139;292100;325830;
3027000;"Powiat turecki";121684;124762;119012;125996;104348;96913;126448;147716;136865;152958;159437;79816;74405;77903;72484;73817;68525;75684;69864;87644;103908;102473;126128;129393;131259;135106;110526;109878;133388;137207;140666;163798;171018;166529;175753;142125;158192;152214;149611;158523;213002;187170;219623;230548;0;0;0;0;0;0;0;0;228667;0;0;166166;171899;177876;180099;0;0;0;193412;153356;152779;178061;0;0;0;0;0;0;0;0;0;0;128238;165894;159795;170916;171000;0;0;0;159699;160025;161056;197000;212333;213755;0;204856;0;0;0;241272;0;0;199475;0;0;0;0;0;0;0;0;0;0;0;99443;103731;104469;102019;103631;96913;126213;118394;135658;152975;157001;75653;73375;77903;72484;73817;68525;75684;69864;87319;104734;99761;103405;112592;113319;112194;109468;109878;133121;124087;137798;164196;167836;132175;137750;142125;127083;152214;149611;158523;160500;187170;219623;237453;0;0;0;0;0;0;0;0;228667;0;0;
3028000;"Powiat wągrowiecki";146992;147651;140694;147561;152033;152015;159730;147723;150440;163763;190811;97439;94048;98024;101252;113670;97052;107486;92636;91389;105996;128051;148736;159521;141901;140381;144310;159866;161927;147041;142962;165335;173886;156050;174100;170285;185232;183644;190372;196382;182540;195656;175830;237313;259000;190777;225030;285500;268790;164563;153500;172166;193288;204535;248695;168707;182649;144927;151649;167605;181991;173718;171410;177414;186162;234584;136020;0;119216;122305;125247;110554;122828;109487;0;129600;166669;160572;172246;155640;154122;160915;174470;176661;168011;163157;178397;215740;201883;226525;0;215084;219536;239242;217429;228821;249195;269303;269886;0;231036;0;0;0;0;0;250163;265525;258650;287936;132383;137444;139361;145098;138920;142458;152548;133368;131895;151817;164633;84579;92351;88391;80199;104667;94801;97258;84706;91389;101275;111500;137663;154655;136215;130726;127973;154941;154246;128693;120714;154920;150389;141947;164270;170285;176452;163903;161050;186948;170969;178523;165444;217770;0;0;225030;285500;260750;153500;153500;133167;161183;181343;209455;
