"Kod";"Nazwa";"ogółem;ogółem;2010;[m2]";"ogółem;ogółem;2011;[m2]";"ogółem;ogółem;2012;[m2]";"ogółem;ogółem;2013;[m2]";"ogółem;ogółem;2014;[m2]";"ogółem;ogółem;2015;[m2]";"ogółem;ogółem;2016;[m2]";"ogółem;ogółem;2017;[m2]";"ogółem;ogółem;2018;[m2]";"ogółem;ogółem;2019;[m2]";"ogółem;ogółem;2020;[m2]";"ogółem;do 40 m2;2010;[m2]";"ogółem;do 40 m2;2011;[m2]";"ogółem;do 40 m2;2012;[m2]";"ogółem;do 40 m2;2013;[m2]";"ogółem;do 40 m2;2014;[m2]";"ogółem;do 40 m2;2015;[m2]";"ogółem;do 40 m2;2016;[m2]";"ogółem;do 40 m2;2017;[m2]";"ogółem;do 40 m2;2018;[m2]";"ogółem;do 40 m2;2019;[m2]";"ogółem;do 40 m2;2020;[m2]";"ogółem;od 40,1 do 60 m2;2010;[m2]";"ogółem;od 40,1 do 60 m2;2011;[m2]";"ogółem;od 40,1 do 60 m2;2012;[m2]";"ogółem;od 40,1 do 60 m2;2013;[m2]";"ogółem;od 40,1 do 60 m2;2014;[m2]";"ogółem;od 40,1 do 60 m2;2015;[m2]";"ogółem;od 40,1 do 60 m2;2016;[m2]";"ogółem;od 40,1 do 60 m2;2017;[m2]";"ogółem;od 40,1 do 60 m2;2018;[m2]";"ogółem;od 40,1 do 60 m2;2019;[m2]";"ogółem;od 40,1 do 60 m2;2020;[m2]";"ogółem;od 60,1 do 80 m2;2010;[m2]";"ogółem;od 60,1 do 80 m2;2011;[m2]";"ogółem;od 60,1 do 80 m2;2012;[m2]";"ogółem;od 60,1 do 80 m2;2013;[m2]";"ogółem;od 60,1 do 80 m2;2014;[m2]";"ogółem;od 60,1 do 80 m2;2015;[m2]";"ogółem;od 60,1 do 80 m2;2016;[m2]";"ogółem;od 60,1 do 80 m2;2017;[m2]";"ogółem;od 60,1 do 80 m2;2018;[m2]";"ogółem;od 60,1 do 80 m2;2019;[m2]";"ogółem;od 60,1 do 80 m2;2020;[m2]";"ogółem;od 80,1 m2;2010;[m2]";"ogółem;od 80,1 m2;2011;[m2]";"ogółem;od 80,1 m2;2012;[m2]";"ogółem;od 80,1 m2;2013;[m2]";"ogółem;od 80,1 m2;2014;[m2]";"ogółem;od 80,1 m2;2015;[m2]";"ogółem;od 80,1 m2;2016;[m2]";"ogółem;od 80,1 m2;2017;[m2]";"ogółem;od 80,1 m2;2018;[m2]";"ogółem;od 80,1 m2;2019;[m2]";"ogółem;od 80,1 m2;2020;[m2]";"rynek pierwotny;ogółem;2010;[m2]";"rynek pierwotny;ogółem;2011;[m2]";"rynek pierwotny;ogółem;2012;[m2]";"rynek pierwotny;ogółem;2013;[m2]";"rynek pierwotny;ogółem;2014;[m2]";"rynek pierwotny;ogółem;2015;[m2]";"rynek pierwotny;ogółem;2016;[m2]";"rynek pierwotny;ogółem;2017;[m2]";"rynek pierwotny;ogółem;2018;[m2]";"rynek pierwotny;ogółem;2019;[m2]";"rynek pierwotny;ogółem;2020;[m2]";"rynek pierwotny;do 40 m2;2010;[m2]";"rynek pierwotny;do 40 m2;2011;[m2]";"rynek pierwotny;do 40 m2;2012;[m2]";"rynek pierwotny;do 40 m2;2013;[m2]";"rynek pierwotny;do 40 m2;2014;[m2]";"rynek pierwotny;do 40 m2;2015;[m2]";"rynek pierwotny;do 40 m2;2016;[m2]";"rynek pierwotny;do 40 m2;2017;[m2]";"rynek pierwotny;do 40 m2;2018;[m2]";"rynek pierwotny;do 40 m2;2019;[m2]";"rynek pierwotny;do 40 m2;2020;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2010;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2011;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2012;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2013;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2014;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2015;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2016;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2017;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2018;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2019;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2020;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2010;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2011;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2012;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2013;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2014;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2015;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2016;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2017;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2018;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2019;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2020;[m2]";"rynek pierwotny;od 80,1 m2;2010;[m2]";"rynek pierwotny;od 80,1 m2;2011;[m2]";"rynek pierwotny;od 80,1 m2;2012;[m2]";"rynek pierwotny;od 80,1 m2;2013;[m2]";"rynek pierwotny;od 80,1 m2;2014;[m2]";"rynek pierwotny;od 80,1 m2;2015;[m2]";"rynek pierwotny;od 80,1 m2;2016;[m2]";"rynek pierwotny;od 80,1 m2;2017;[m2]";"rynek pierwotny;od 80,1 m2;2018;[m2]";"rynek pierwotny;od 80,1 m2;2019;[m2]";"rynek pierwotny;od 80,1 m2;2020;[m2]";"rynek wtórny;ogółem;2010;[m2]";"rynek wtórny;ogółem;2011;[m2]";"rynek wtórny;ogółem;2012;[m2]";"rynek wtórny;ogółem;2013;[m2]";"rynek wtórny;ogółem;2014;[m2]";"rynek wtórny;ogółem;2015;[m2]";"rynek wtórny;ogółem;2016;[m2]";"rynek wtórny;ogółem;2017;[m2]";"rynek wtórny;ogółem;2018;[m2]";"rynek wtórny;ogółem;2019;[m2]";"rynek wtórny;ogółem;2020;[m2]";"rynek wtórny;do 40 m2;2010;[m2]";"rynek wtórny;do 40 m2;2011;[m2]";"rynek wtórny;do 40 m2;2012;[m2]";"rynek wtórny;do 40 m2;2013;[m2]";"rynek wtórny;do 40 m2;2014;[m2]";"rynek wtórny;do 40 m2;2015;[m2]";"rynek wtórny;do 40 m2;2016;[m2]";"rynek wtórny;do 40 m2;2017;[m2]";"rynek wtórny;do 40 m2;2018;[m2]";"rynek wtórny;do 40 m2;2019;[m2]";"rynek wtórny;do 40 m2;2020;[m2]";"rynek wtórny;od 40,1 do 60 m2;2010;[m2]";"rynek wtórny;od 40,1 do 60 m2;2011;[m2]";"rynek wtórny;od 40,1 do 60 m2;2012;[m2]";"rynek wtórny;od 40,1 do 60 m2;2013;[m2]";"rynek wtórny;od 40,1 do 60 m2;2014;[m2]";"rynek wtórny;od 40,1 do 60 m2;2015;[m2]";"rynek wtórny;od 40,1 do 60 m2;2016;[m2]";"rynek wtórny;od 40,1 do 60 m2;2017;[m2]";"rynek wtórny;od 40,1 do 60 m2;2018;[m2]";"rynek wtórny;od 40,1 do 60 m2;2019;[m2]";"rynek wtórny;od 40,1 do 60 m2;2020;[m2]";"rynek wtórny;od 60,1 do 80 m2;2010;[m2]";"rynek wtórny;od 60,1 do 80 m2;2011;[m2]";"rynek wtórny;od 60,1 do 80 m2;2012;[m2]";"rynek wtórny;od 60,1 do 80 m2;2013;[m2]";"rynek wtórny;od 60,1 do 80 m2;2014;[m2]";"rynek wtórny;od 60,1 do 80 m2;2015;[m2]";"rynek wtórny;od 60,1 do 80 m2;2016;[m2]";"rynek wtórny;od 60,1 do 80 m2;2017;[m2]";"rynek wtórny;od 60,1 do 80 m2;2018;[m2]";"rynek wtórny;od 60,1 do 80 m2;2019;[m2]";"rynek wtórny;od 60,1 do 80 m2;2020;[m2]";"rynek wtórny;od 80,1 m2;2010;[m2]";"rynek wtórny;od 80,1 m2;2011;[m2]";"rynek wtórny;od 80,1 m2;2012;[m2]";"rynek wtórny;od 80,1 m2;2013;[m2]";"rynek wtórny;od 80,1 m2;2014;[m2]";"rynek wtórny;od 80,1 m2;2015;[m2]";"rynek wtórny;od 80,1 m2;2016;[m2]";"rynek wtórny;od 80,1 m2;2017;[m2]";"rynek wtórny;od 80,1 m2;2018;[m2]";"rynek wtórny;od 80,1 m2;2019;[m2]";"rynek wtórny;od 80,1 m2;2020;[m2]";
2602000;"Powiat jędrzejowski";0,0;0,0;0,0;0,0;0,0;3252,5;3452,7;1047,0;4712,9;5539,0;6934,9;0,0;0,0;0,0;0,0;0,0;658,5;690,2;124,9;771,1;981,5;1219,4;0,0;0,0;0,0;0,0;0,0;1366,1;2157,7;236,6;2629,2;3588,6;3756,7;0,0;0,0;0,0;0,0;0,0;858,0;604,8;458,7;1130,4;884,9;1677,6;0,0;0,0;0,0;0,0;0,0;369,9;0,0;0,0;0,0;0,0;281,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;203,6;0,0;680,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;137,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;525,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3214,6;3452,7;919,8;4509,3;5481,3;6254,5;0,0;0,0;0,0;0,0;0,0;620,6;690,2;124,9;771,1;981,5;1219,4;0,0;0,0;0,0;0,0;0,0;1366,1;2157,7;236,6;2491,4;3530,9;3707,0;0,0;0,0;0,0;0,0;0,0;858,0;604,8;331,5;1064,6;884,9;1152,6;0,0;0,0;0,0;0,0;0,0;369,9;0,0;0,0;0,0;0,0;0,0;
2603000;"Powiat kazimierski";0,0;0,0;169,8;243,7;346,5;526,4;872,0;745,8;485,7;818,2;803,6;0,0;0,0;0,0;0,0;0,0;0,0;277,2;0,0;145,1;291,9;174,3;0,0;0,0;0,0;0,0;191,2;191,1;375,4;404,7;134,7;337,1;251,0;0,0;0,0;0,0;0,0;0,0;0,0;219,4;262,2;205,9;189,2;273,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;169,8;243,7;346,5;526,4;872,0;745,8;485,7;818,2;803,6;0,0;0,0;0,0;0,0;0,0;0,0;277,2;0,0;145,1;291,9;174,3;0,0;0,0;0,0;0,0;191,2;191,1;375,4;404,7;134,7;337,1;251,0;0,0;0,0;0,0;0,0;0,0;0,0;219,4;262,2;205,9;189,2;273,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2604000;"Powiat kielecki";0,0;0,0;155,2;183,4;532,0;200,2;316,9;265,9;696,0;4181,5;2368,9;0,0;0,0;0,0;0,0;186,7;0,0;0,0;0,0;0,0;136,2;94,2;0,0;0,0;0,0;0,0;155,0;0,0;149,6;0,0;243,7;1230,3;783,6;0,0;0,0;0,0;0,0;190,3;0,0;0,0;216,3;386,7;2365,3;1081,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;449,7;409,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2699,9;1723,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;954,2;495,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1296,0;818,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;449,7;409,2;0,0;0,0;155,2;183,4;532,0;200,2;316,9;265,9;696,0;1481,6;645,7;0,0;0,0;0,0;0,0;186,7;0,0;0,0;0,0;0,0;136,2;94,2;0,0;0,0;0,0;0,0;155,0;0,0;149,6;0,0;243,7;276,1;287,7;0,0;0,0;0,0;0,0;190,3;0,0;0,0;216,3;386,7;1069,3;263,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2605000;"Powiat konecki";2841,3;2164,5;1748,0;2021,2;2291,1;2101,6;3004,5;3138,0;3575,3;3083,2;2191,9;734,1;528,0;351,3;379,6;420,8;562,1;745,7;399,4;949,7;804,7;702,3;1277,6;907,1;1131,2;1502,5;1157,9;1248,5;1240,9;1705,0;1802,3;1764,3;1131,8;467,0;557,7;265,5;0,0;336,3;205,3;402,7;415,5;823,3;332,4;272,1;362,6;0,0;0,0;0,0;376,1;0,0;615,2;618,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;712,4;391,8;333,0;279,5;597,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;237,0;0,0;268,9;0,0;0,0;0,0;0,0;0,0;0,0;270,2;0,0;0,0;240,0;328,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;442,2;334,6;0,0;0,0;0,0;2841,3;2164,5;1748,0;2021,2;2291,1;1964,3;2292,1;2746,2;3242,3;2803,7;1594,3;734,1;528,0;351,3;379,6;420,8;562,1;745,7;399,4;712,7;765,2;433,4;1277,6;907,1;1131,2;1502,5;1157,9;1248,5;970,7;1647,8;1706,3;1524,3;803,1;467,0;557,7;265,5;0,0;336,3;0,0;402,7;415,5;823,3;332,4;272,1;362,6;0,0;0,0;0,0;376,1;0,0;0,0;0,0;0,0;0,0;0,0;
2606000;"Powiat opatowski";646,2;629,1;537,8;342,1;541,9;815,2;845,9;864,0;1958,7;1483,6;2289,4;208,8;143,3;83,2;0,0;82,4;249,7;85,0;148,7;247,0;340,6;214,2;305,8;144,3;454,6;297,3;329,6;429,6;259,7;491,3;1147,8;902,0;1285,4;0,0;259,1;0,0;0,0;0,0;0,0;420,3;0,0;471,5;0,0;419,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1156,5;192,7;548,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;149,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;704,8;160,8;472,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;210,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;646,2;629,1;537,8;342,1;541,9;772,4;845,9;864,0;802,2;1290,9;1741,1;208,8;143,3;83,2;0,0;82,4;249,7;85,0;148,7;97,9;308,7;214,2;305,8;144,3;454,6;297,3;329,6;386,8;259,7;491,3;443,0;741,2;813,3;0,0;259,1;0,0;0,0;0,0;0,0;420,3;0,0;261,3;0,0;342,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2607000;"Powiat ostrowiecki";6498,1;4158,9;4762,0;3432,8;8166,1;3998,8;4407,3;4094,9;4401,8;4311,3;6253,8;1554,5;918,3;899,5;832,2;1440,7;1023,9;1135,7;795,0;988,2;1067,8;2024,8;3618,1;2168,8;2255,4;2050,0;3423,4;2312,5;2344,5;2327,9;2799,4;2729,9;3304,0;1242,5;897,5;823,5;460,1;2796,9;392,3;577,1;718,4;614,2;513,6;925,0;0,0;0,0;783,6;0,0;505,1;270,1;350,0;253,6;0,0;0,0;0,0;1897,8;1019,0;2159,4;840,8;3268,0;430,4;645,8;0,0;0,0;0,0;0,0;266,4;0,0;125,6;0,0;405,4;0,0;0,0;0,0;0,0;0,0;0,0;1028,1;287,0;880,5;750,3;1068,9;141,0;165,4;0,0;0,0;0,0;0,0;520,3;557,7;541,2;0,0;1624,2;202,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;612,1;0,0;0,0;0,0;350,0;0,0;0,0;0,0;0,0;4600,3;3139,9;2602,6;2592,0;4898,1;3568,4;3761,5;4094,9;4401,8;4311,3;6200,1;1288,1;918,3;773,9;832,2;1035,3;1023,9;1135,7;795,0;988,2;1067,8;2024,8;2590,0;1881,8;1374,9;1299,7;2354,5;2171,5;2179,1;2327,9;2799,4;2729,9;3250,3;722,2;339,8;282,3;460,1;1172,7;190,0;446,7;718,4;614,2;513,6;925,0;0,0;0,0;0,0;0,0;335,6;0,0;0,0;253,6;0,0;0,0;0,0;
2608000;"Powiat pińczowski";1395,7;588,3;901,4;1358,1;1031,9;1361,9;1677,9;1379,7;1440,9;1605,3;1460,3;211,9;174,0;200,0;389,8;288,3;437,8;487,3;448,8;243,2;244,2;180,8;898,5;351,3;499,8;579,4;611,3;676,6;813,8;727,3;930,7;738,8;748,6;198,6;0,0;201,6;388,9;0,0;247,5;254,1;203,6;267,0;412,5;530,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1395,7;588,3;901,4;1358,1;992,6;1301,2;1677,9;1379,7;1407,7;1551,3;1460,3;211,9;174,0;200,0;389,8;249,0;437,8;487,3;448,8;210,0;244,2;180,8;898,5;351,3;499,8;579,4;611,3;676,6;813,8;727,3;930,7;684,8;748,6;198,6;0,0;201,6;388,9;0,0;186,8;254,1;203,6;267,0;412,5;530,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2609000;"Powiat sandomierski";2681,9;1617,9;1265,6;1751,2;1998,7;2669,9;2573,1;2652,1;2182,4;452,4;1590,0;661,4;479,7;287,4;356,5;462,5;624,5;415,7;412,1;545,7;84,2;0,0;1289,5;811,2;744,2;569,5;1329,0;1338,5;1178,8;1618,9;1028,3;224,7;988,4;531,5;327,0;0,0;472,1;207,2;511,5;623,2;454,2;608,4;0,0;249,8;0,0;0,0;0,0;353,1;0,0;0,0;355,4;0,0;0,0;0,0;294,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2641,0;1617,9;1265,6;1751,2;1998,7;2669,9;2573,1;2552,7;2182,4;452,4;1534,5;661,4;479,7;287,4;356,5;462,5;624,5;415,7;412,1;545,7;84,2;0,0;1248,6;811,2;744,2;569,5;1329,0;1338,5;1178,8;1519,5;1028,3;224,7;932,9;531,5;327,0;0,0;472,1;207,2;511,5;623,2;454,2;608,4;0,0;249,8;0,0;0,0;0,0;353,1;0,0;0,0;355,4;0,0;0,0;0,0;294,6;
2610000;"Powiat skarżyski";9452,0;8974,4;8499,8;4359,4;4665,5;5276,9;7608,3;7407,0;9251,9;9157,0;5533,8;1982,6;1532,8;1044,9;650,9;724,0;854,5;1083,4;1462,6;1694,1;1802,5;1029,3;4785,3;4183,3;4040,0;1879,0;1788,7;2281,2;3715,9;4341,4;5116,9;5168,5;2905,8;2239,8;2354,3;2703,0;1101,1;1327,0;1565,0;2255,0;1242,2;1708,9;1276,1;1211,2;444,3;904,0;711,9;728,4;825,8;576,2;554,0;360,8;732,0;909,9;387,5;2429,9;1357,4;3559,6;1085,1;1882,2;373,6;545,4;329,3;137,2;389,2;123,6;596,3;196,9;182,8;0,0;185,9;0,0;0,0;0,0;0,0;0,0;0,0;1246,4;461,7;1019,2;152,6;470,4;0,0;160,3;246,4;137,2;0,0;0,0;587,2;282,1;1905,7;493,9;523,2;211,7;354,1;0,0;0,0;0,0;0,0;0,0;416,7;451,9;364,3;702,7;0,0;0,0;0,0;0,0;254,7;0,0;7022,1;7617,0;4940,2;3274,3;2783,3;4903,3;7062,9;7077,7;9114,7;8767,8;5410,2;1386,3;1335,9;862,1;576,6;538,1;792,2;1052,4;1462,6;1694,1;1768,5;998,0;3538,9;3721,6;3020,8;1726,4;1318,3;2181,6;3555,6;4095,0;4979,7;5068,0;2813,5;1652,6;2072,2;797,3;607,2;803,8;1353,3;1900,9;1242,2;1708,9;1276,1;1211,2;444,3;487,3;0,0;364,1;0,0;576,2;554,0;277,9;732,0;655,2;387,5;
2611000;"Powiat starachowicki";6861,0;8144,0;7035,0;6272,0;7923,0;7005,0;8597,3;9639,3;10770,2;10500,4;8465,2;1575,0;1983,0;1608,0;1533,0;2074,0;1704,0;2124,5;2372,7;2500,1;2734,0;2411,8;4177,0;3763,0;3415,0;3487,0;3953,0;3513,0;4470,0;4487,6;5957,4;5549,0;4396,7;932,0;1855,0;1467,0;999,0;1536,0;1523,0;1548,8;2593,2;1977,2;1426,4;1479,9;0,0;543,0;545,0;253,0;360,0;265,0;454,0;0,0;335,5;791,0;0,0;0,0;926,0;703,0;155,0;0,0;367,0;438,1;462,0;778,1;0,0;0,0;0,0;195,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;193,0;0,0;0,0;0,0;166,0;196,0;245,7;466,0;0,0;0,0;0,0;345,0;401,0;0,0;0,0;201,0;0,0;216,3;272,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6861,0;7218,0;6332,0;6117,0;7809,0;6638,0;8159,2;9177,3;9992,1;10409,6;8465,2;1575,0;1788,0;1608,0;1494,0;2074,0;1704,0;2124,5;2372,7;2460,8;2694,7;2411,8;4177,0;3570,0;3299,0;3371,0;3902,0;3347,0;4274,0;4241,9;5491,4;5497,5;4396,7;932,0;1510,0;1066,0;999,0;1473,0;1322,0;1402,7;2376,9;1704,4;1426,4;1479,9;0,0;350,0;359,0;253,0;360,0;265,0;358,0;0,0;335,5;791,0;0,0;
2612000;"Powiat staszowski";2040,9;2929,3;2183,8;1673,4;1976,8;1920,9;2113,5;3471,6;2411,5;1842,9;4038,5;403,7;267,9;337,5;259,0;302,8;370,4;285,0;440,3;482,8;249,8;574,9;898,9;1469,8;886,2;1029,4;837,9;686,5;786,4;1353,2;863,0;1061,0;1730,3;654,8;899,2;960,1;385,0;660,1;761,5;1042,1;1417,2;900,3;449,1;1497,5;0,0;292,4;0,0;0,0;0,0;0,0;0,0;260,9;0,0;0,0;0,0;0,0;1078,2;731,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1611,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;186,6;0,0;313,3;315,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;571,0;0,0;555,5;380,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;854,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2040,9;1851,1;1452,0;1639,0;1976,8;1920,9;2049,3;3471,6;2384,8;1842,9;2426,7;403,7;267,9;302,5;224,6;302,8;370,4;285,0;440,3;456,1;249,8;388,3;898,9;1156,5;570,3;1029,4;837,9;686,5;786,4;1353,2;863,0;1061,0;1159,3;654,8;343,7;579,2;385,0;660,1;761,5;977,9;1417,2;900,3;449,1;643,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;260,9;0,0;0,0;0,0;
2613000;"Powiat włoszczowski";1372,8;939,0;935,8;1015,2;968,1;1314,7;1485,6;1666,7;1209,5;1486,6;1004,1;346,5;294,8;247,6;277,2;269,4;425,9;351,9;606,2;341,3;416,1;150,1;672,3;352,6;562,4;583,1;383,4;757,1;740,1;995,5;662,0;730,8;501,1;354,0;291,6;0,0;0,0;315,3;0,0;393,6;0,0;206,2;339,7;352,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1372,8;939,0;935,8;1015,2;968,1;1314,7;1448,1;1666,7;1209,5;1486,6;1004,1;346,5;294,8;247,6;277,2;269,4;425,9;314,4;606,2;341,3;416,1;150,1;672,3;352,6;562,4;583,1;383,4;757,1;740,1;995,5;662,0;730,8;501,1;354,0;291,6;0,0;0,0;315,3;0,0;393,6;0,0;206,2;339,7;352,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2661000;"Powiat m.Kielce";21103,0;17739,0;48485,0;56853,0;53952,0;67482,0;65916,6;65301,7;86513,8;92214,9;116393,9;4391,0;2992,0;8952,0;11694,0;9595,0;10660,0;12150,2;11735,6;15913,8;14311,9;16212,2;8220,0;8970,0;19336,0;23497,0;23691,0;32900,0;31917,2;31718,2;37540,6;41912,0;46799,7;4601,0;4212,0;12339,0;15278,0;14903,0;17190,0;16911,5;15223,3;24285,5;23757,0;37351,6;3891,0;1565,0;7858,0;6384,0;5763,0;6732,0;4937,7;6624,6;8773,9;12234,0;16030,4;4474,0;6954,0;25844,0;28811,0;25942,0;33330,0;34549,1;25919,2;40212,7;43714,3;73440,8;513,0;616,0;3486,0;4952,0;3399,0;3928,0;5096,6;3042,7;5822,7;4493,0;8001,8;1133,0;3835,0;9036,0;11256,0;10025,0;18057,0;16951,3;12176,9;16691,4;17506,8;27046,1;1181,0;1899,0;6815,0;9361,0;9542,0;9457,0;9378,3;7956,7;13159,6;13799,5;27093,3;1647,0;604,0;6507,0;3242,0;2976,0;1888,0;3122,9;2742,9;4539,0;7915,0;11299,6;16629,0;10785,0;22641,0;28042,0;28010,0;34152,0;31367,5;39382,5;46301,1;48500,6;42953,1;3878,0;2376,0;5466,0;6742,0;6196,0;6732,0;7053,6;8692,9;10091,1;9818,9;8210,4;7087,0;5135,0;10300,0;12241,0;13666,0;14843,0;14965,9;19541,3;20849,2;24405,2;19753,6;3420,0;2313,0;5524,0;5917,0;5361,0;7733,0;7533,2;7266,6;11125,9;9957,5;10258,3;2244,0;961,0;1351,0;3142,0;2787,0;4844,0;1814,8;3881,7;4234,9;4319,0;4730,8;
