"Kod";"Nazwa";"ogółem;ogółem;2010;[zł]";"ogółem;ogółem;2011;[zł]";"ogółem;ogółem;2012;[zł]";"ogółem;ogółem;2013;[zł]";"ogółem;ogółem;2014;[zł]";"ogółem;ogółem;2015;[zł]";"ogółem;ogółem;2016;[zł]";"ogółem;ogółem;2017;[zł]";"ogółem;ogółem;2018;[zł]";"ogółem;ogółem;2019;[zł]";"ogółem;ogółem;2020;[zł]";"ogółem;do 40 m2;2010;[zł]";"ogółem;do 40 m2;2011;[zł]";"ogółem;do 40 m2;2012;[zł]";"ogółem;do 40 m2;2013;[zł]";"ogółem;do 40 m2;2014;[zł]";"ogółem;do 40 m2;2015;[zł]";"ogółem;do 40 m2;2016;[zł]";"ogółem;do 40 m2;2017;[zł]";"ogółem;do 40 m2;2018;[zł]";"ogółem;do 40 m2;2019;[zł]";"ogółem;do 40 m2;2020;[zł]";"ogółem;od 40,1 do 60 m2;2010;[zł]";"ogółem;od 40,1 do 60 m2;2011;[zł]";"ogółem;od 40,1 do 60 m2;2012;[zł]";"ogółem;od 40,1 do 60 m2;2013;[zł]";"ogółem;od 40,1 do 60 m2;2014;[zł]";"ogółem;od 40,1 do 60 m2;2015;[zł]";"ogółem;od 40,1 do 60 m2;2016;[zł]";"ogółem;od 40,1 do 60 m2;2017;[zł]";"ogółem;od 40,1 do 60 m2;2018;[zł]";"ogółem;od 40,1 do 60 m2;2019;[zł]";"ogółem;od 40,1 do 60 m2;2020;[zł]";"ogółem;od 60,1 do 80 m2;2010;[zł]";"ogółem;od 60,1 do 80 m2;2011;[zł]";"ogółem;od 60,1 do 80 m2;2012;[zł]";"ogółem;od 60,1 do 80 m2;2013;[zł]";"ogółem;od 60,1 do 80 m2;2014;[zł]";"ogółem;od 60,1 do 80 m2;2015;[zł]";"ogółem;od 60,1 do 80 m2;2016;[zł]";"ogółem;od 60,1 do 80 m2;2017;[zł]";"ogółem;od 60,1 do 80 m2;2018;[zł]";"ogółem;od 60,1 do 80 m2;2019;[zł]";"ogółem;od 60,1 do 80 m2;2020;[zł]";"ogółem;od 80,1 m2;2010;[zł]";"ogółem;od 80,1 m2;2011;[zł]";"ogółem;od 80,1 m2;2012;[zł]";"ogółem;od 80,1 m2;2013;[zł]";"ogółem;od 80,1 m2;2014;[zł]";"ogółem;od 80,1 m2;2015;[zł]";"ogółem;od 80,1 m2;2016;[zł]";"ogółem;od 80,1 m2;2017;[zł]";"ogółem;od 80,1 m2;2018;[zł]";"ogółem;od 80,1 m2;2019;[zł]";"ogółem;od 80,1 m2;2020;[zł]";"rynek pierwotny;ogółem;2010;[zł]";"rynek pierwotny;ogółem;2011;[zł]";"rynek pierwotny;ogółem;2012;[zł]";"rynek pierwotny;ogółem;2013;[zł]";"rynek pierwotny;ogółem;2014;[zł]";"rynek pierwotny;ogółem;2015;[zł]";"rynek pierwotny;ogółem;2016;[zł]";"rynek pierwotny;ogółem;2017;[zł]";"rynek pierwotny;ogółem;2018;[zł]";"rynek pierwotny;ogółem;2019;[zł]";"rynek pierwotny;ogółem;2020;[zł]";"rynek pierwotny;do 40 m2;2010;[zł]";"rynek pierwotny;do 40 m2;2011;[zł]";"rynek pierwotny;do 40 m2;2012;[zł]";"rynek pierwotny;do 40 m2;2013;[zł]";"rynek pierwotny;do 40 m2;2014;[zł]";"rynek pierwotny;do 40 m2;2015;[zł]";"rynek pierwotny;do 40 m2;2016;[zł]";"rynek pierwotny;do 40 m2;2017;[zł]";"rynek pierwotny;do 40 m2;2018;[zł]";"rynek pierwotny;do 40 m2;2019;[zł]";"rynek pierwotny;do 40 m2;2020;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2010;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2011;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2012;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2013;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2014;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2015;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2016;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2017;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2018;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2019;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2020;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2010;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2011;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2012;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2013;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2014;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2015;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2016;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2017;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2018;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2019;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2020;[zł]";"rynek pierwotny;od 80,1 m2;2010;[zł]";"rynek pierwotny;od 80,1 m2;2011;[zł]";"rynek pierwotny;od 80,1 m2;2012;[zł]";"rynek pierwotny;od 80,1 m2;2013;[zł]";"rynek pierwotny;od 80,1 m2;2014;[zł]";"rynek pierwotny;od 80,1 m2;2015;[zł]";"rynek pierwotny;od 80,1 m2;2016;[zł]";"rynek pierwotny;od 80,1 m2;2017;[zł]";"rynek pierwotny;od 80,1 m2;2018;[zł]";"rynek pierwotny;od 80,1 m2;2019;[zł]";"rynek pierwotny;od 80,1 m2;2020;[zł]";"rynek wtórny;ogółem;2010;[zł]";"rynek wtórny;ogółem;2011;[zł]";"rynek wtórny;ogółem;2012;[zł]";"rynek wtórny;ogółem;2013;[zł]";"rynek wtórny;ogółem;2014;[zł]";"rynek wtórny;ogółem;2015;[zł]";"rynek wtórny;ogółem;2016;[zł]";"rynek wtórny;ogółem;2017;[zł]";"rynek wtórny;ogółem;2018;[zł]";"rynek wtórny;ogółem;2019;[zł]";"rynek wtórny;ogółem;2020;[zł]";"rynek wtórny;do 40 m2;2010;[zł]";"rynek wtórny;do 40 m2;2011;[zł]";"rynek wtórny;do 40 m2;2012;[zł]";"rynek wtórny;do 40 m2;2013;[zł]";"rynek wtórny;do 40 m2;2014;[zł]";"rynek wtórny;do 40 m2;2015;[zł]";"rynek wtórny;do 40 m2;2016;[zł]";"rynek wtórny;do 40 m2;2017;[zł]";"rynek wtórny;do 40 m2;2018;[zł]";"rynek wtórny;do 40 m2;2019;[zł]";"rynek wtórny;do 40 m2;2020;[zł]";"rynek wtórny;od 40,1 do 60 m2;2010;[zł]";"rynek wtórny;od 40,1 do 60 m2;2011;[zł]";"rynek wtórny;od 40,1 do 60 m2;2012;[zł]";"rynek wtórny;od 40,1 do 60 m2;2013;[zł]";"rynek wtórny;od 40,1 do 60 m2;2014;[zł]";"rynek wtórny;od 40,1 do 60 m2;2015;[zł]";"rynek wtórny;od 40,1 do 60 m2;2016;[zł]";"rynek wtórny;od 40,1 do 60 m2;2017;[zł]";"rynek wtórny;od 40,1 do 60 m2;2018;[zł]";"rynek wtórny;od 40,1 do 60 m2;2019;[zł]";"rynek wtórny;od 40,1 do 60 m2;2020;[zł]";"rynek wtórny;od 60,1 do 80 m2;2010;[zł]";"rynek wtórny;od 60,1 do 80 m2;2011;[zł]";"rynek wtórny;od 60,1 do 80 m2;2012;[zł]";"rynek wtórny;od 60,1 do 80 m2;2013;[zł]";"rynek wtórny;od 60,1 do 80 m2;2014;[zł]";"rynek wtórny;od 60,1 do 80 m2;2015;[zł]";"rynek wtórny;od 60,1 do 80 m2;2016;[zł]";"rynek wtórny;od 60,1 do 80 m2;2017;[zł]";"rynek wtórny;od 60,1 do 80 m2;2018;[zł]";"rynek wtórny;od 60,1 do 80 m2;2019;[zł]";"rynek wtórny;od 60,1 do 80 m2;2020;[zł]";"rynek wtórny;od 80,1 m2;2010;[zł]";"rynek wtórny;od 80,1 m2;2011;[zł]";"rynek wtórny;od 80,1 m2;2012;[zł]";"rynek wtórny;od 80,1 m2;2013;[zł]";"rynek wtórny;od 80,1 m2;2014;[zł]";"rynek wtórny;od 80,1 m2;2015;[zł]";"rynek wtórny;od 80,1 m2;2016;[zł]";"rynek wtórny;od 80,1 m2;2017;[zł]";"rynek wtórny;od 80,1 m2;2018;[zł]";"rynek wtórny;od 80,1 m2;2019;[zł]";"rynek wtórny;od 80,1 m2;2020;[zł]";
1007000;"Powiat opoczyński";6207980;8356448;6809277;8227753;5702025;6517926;5628500;8926052;11745246;12553522;10687198;1710380;1699500;1481003;1850400;1535500;2177002;1584000;2002394;2978099;4168022;2733998;2754600;3885948;2190274;3809501;3337525;3121924;2925000;4338548;4757417;4742500;6742700;1743000;2046000;2268000;2382852;629000;1014000;1119500;1548110;4009730;3643000;1210500;0;0;870000;0;0;0;0;1037000;0;0;0;0;1950250;1013004;0;0;0;0;0;471604;267039;0;0;0;0;0;0;0;0;0;0;267039;0;0;830250;0;0;0;0;0;0;380279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6207980;6406198;5796273;8227753;5619525;6517926;5628500;8752942;11273642;12286483;10687198;1710380;1574500;1481003;1850400;1453000;2177002;1584000;2002394;2886774;3900983;2733998;2754600;3055698;1745270;3809501;3337525;3121924;2925000;4338548;4377138;4742500;6742700;1743000;1776000;2000000;2382852;629000;1014000;1119500;1375000;4009730;3643000;1210500;0;0;0;0;0;0;0;1037000;0;0;0;
1008000;"Powiat pabianicki";2650982;7915433;31870638;28863253;25197156;28848783;35304541;37991443;44013240;54143482;90806391;800982;1279346;3790320;4502148;5164592;3733605;6322119;6740470;8950780;5414820;10144733;953000;2800743;12771772;9995039;9824899;13335887;14643797;12859722;17236378;23063856;32988483;552000;2740344;10492813;10229735;7636665;8353904;11367428;10376350;13986955;15324828;34742933;0;1095000;4815733;4136331;2571000;3425387;2971197;8014901;3839127;10339978;12930242;0;0;12085883;9845987;5506196;6442914;8839177;5880180;11358406;19874169;39639660;0;0;0;381148;0;370865;760993;340410;1057828;812247;626000;0;0;4419766;4283783;2312709;3342778;3427852;1318384;3928745;5970760;9421085;0;0;4376884;3693735;2917487;1451884;3686428;2089386;5745113;9266184;20500795;0;0;3139233;1487321;0;1277387;963904;2132000;0;3824978;9091780;2650982;7479609;19784755;19017266;19690960;22405869;26465364;32111263;32654834;34269313;51166731;800982;1279346;3640320;4121000;5164592;3362740;5561126;6400060;7892952;4602573;9518733;953000;2605743;8352006;5711256;7512190;9993109;11215945;11541338;13307633;17093096;23567398;552000;2499520;6115929;6536000;4719178;6902020;7681000;8286964;8241842;6058644;14242138;0;1095000;1676500;2649010;2295000;2148000;2007293;5882901;3212407;6515000;3838462;
1009000;"Powiat pajęczański";770000;695000;9312052;3150763;2259281;3336697;883150;666300;1580000;2658300;1390500;0;0;759579;412479;381931;660691;361415;321300;383000;1196460;400000;560000;565000;4827598;2200735;1407350;2094246;521735;0;1197000;1111840;990500;0;0;3435013;537549;0;581760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8380152;2677631;1482281;1548477;526150;0;0;0;0;0;0;620579;322479;0;325131;361415;0;0;0;0;0;0;4184698;1880735;1257350;1223346;0;0;0;0;0;0;0;3285013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;770000;695000;931900;473132;777000;1788220;357000;535000;1580000;2658300;1185000;0;0;0;0;0;335560;0;0;383000;1196460;400000;560000;565000;642900;0;0;870900;357000;0;1197000;1111840;785000;0;0;0;0;0;581760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1010000;"Powiat piotrkowski";749900;389000;496292;681000;855600;758900;1121254;2047840;2279000;1246000;4020210;0;209000;0;250000;150600;264400;228000;182840;325000;720500;710500;575900;0;296000;0;345000;384500;501000;1010000;1704000;525500;862000;0;0;0;0;360000;0;392254;715000;0;0;0;0;0;0;0;0;0;0;0;0;0;2286210;0;0;0;0;0;0;0;0;0;0;2114800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2114800;749900;389000;496292;681000;855600;758900;1121254;2047840;2279000;1246000;1905410;0;209000;0;250000;150600;264400;228000;182840;325000;720500;710500;575900;0;296000;0;345000;384500;501000;1010000;1704000;525500;862000;0;0;0;0;360000;0;392254;715000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1011000;"Powiat poddębicki";3700903;2232529;2183846;7617778;4347169;13059421;3741594;14380994;7816223;6171793;5951560;532464;0;665846;1746801;783758;2622519;840591;1701062;1516160;678865;703170;2114943;1254103;755000;4026097;2036824;7889909;2180816;9454819;4439317;4071428;2818590;1053496;898426;513000;1844880;1472504;2546993;720187;2876150;1705746;1421500;2129800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4519082;1964979;10015307;263788;10983643;1331928;1028000;599670;0;0;0;912972;304530;2084088;0;924678;0;0;0;0;0;0;1934564;448777;5706446;0;7480352;929582;0;0;0;0;0;1671546;1211672;2224773;0;2348613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3700903;2232529;1867846;3098696;2382190;3044114;3477806;3397351;6484295;5143793;5351890;532464;0;665846;833829;479228;538431;674503;776384;1364160;515865;483300;2114943;1254103;635000;2091533;1588047;2183463;2083116;1974467;3509735;3810428;2818590;1053496;898426;317000;0;260832;322220;720187;527537;1455400;817500;1750000;0;0;0;0;0;0;0;0;0;0;0;
1012000;"Powiat radomszczański";3622474;4494000;6318216;5958100;7072761;7720260;9129952;18602012;23502942;19375646;17298227;0;1056000;1099000;1268500;1985261;1783850;1447500;3028538;3528370;4339000;3905400;1349336;2328000;3045216;2640600;3748000;2838060;4645037;9543177;12132088;9591459;7015779;885000;1110000;1904000;1504000;974500;2548350;2547415;5313828;7120484;4790187;5645449;1189138;0;0;0;0;0;490000;716469;722000;0;731599;922691;0;0;511000;888011;514400;460000;7334344;10972742;2084041;1904626;0;0;0;0;0;0;0;926270;564870;388000;0;656336;0;0;511000;705000;0;0;3903277;6866888;1483141;1188439;0;0;0;0;0;0;0;2218328;3228984;0;0;0;0;0;0;0;0;0;0;0;0;0;2699783;4209000;6163216;5447100;6184750;7205860;8669952;11267668;12530200;17291605;15393601;0;1056000;1099000;1268500;1802250;1602450;1367500;2102268;2963500;3951000;3632400;693000;2213000;3045216;2129600;3043000;2505060;4433952;5639900;5265200;8108318;5827340;885000;940000;1749000;1504000;974500;2548350;2378500;3095500;3891500;4577287;5202262;922783;0;0;0;0;0;490000;0;0;0;731599;
1013000;"Powiat rawski";7485373;4123246;4742358;4160564;4370732;6559265;10862886;7360997;6331300;11444050;7760692;1273445;690689;858931;1395251;695000;1178200;1084795;1569400;1352280;2786000;1029500;4006035;2431557;2683927;2070007;2190345;3738509;5966794;4132357;4312800;6712050;4026192;2205893;1001000;1199500;695306;1485387;1642556;3811297;1209240;0;1270000;2475000;0;0;0;0;0;0;0;0;0;676000;0;2631614;949557;1338495;1075100;864232;958367;4742232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1968851;949557;1135664;763007;633345;587167;3125940;0;0;0;0;0;0;0;0;0;0;1475297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4853759;3173689;3403863;3085464;3506500;5600898;6120654;7006880;6331300;11444050;7560700;1273445;690689;656100;1340251;695000;1016000;943800;1569400;1352280;2786000;1029500;2037184;1482000;1548263;1307000;1557000;3151342;2840854;3778240;4312800;6712050;3826200;1543130;1001000;1199500;0;1254500;1433556;2336000;1209240;0;1270000;2475000;0;0;0;0;0;0;0;0;0;676000;0;
1014000;"Powiat sieradzki";23902611;24320552;21908270;19834487;17841261;17801327;19198508;25416902;25384216;40687714;27129787;3402155;2459270;3266267;1762070;3066988;3248335;3607111;1968100;3157961;5564917;6162943;10285412;8761099;10634951;9677299;7475274;8813175;7685638;12490115;10428642;18642877;11932259;8186245;11267496;6532750;6298187;5513973;4795817;6860653;7660377;9763513;10065302;6467085;2028799;1832687;1474302;2096931;1785026;944000;1045106;3298310;2034100;6414618;2567500;6256809;12159501;8006663;6897592;6066753;5429364;5546598;11484218;5152378;14386503;4488557;358000;0;931759;251910;427743;667383;1138881;0;0;889476;1663843;2597495;3925133;4422772;3291624;2680471;3225015;2591999;5906531;1583792;7319733;680629;1322515;7008681;1367830;2157127;1658513;1536966;1505612;4337377;3140070;3652286;824085;1978799;1225687;1284302;1196931;1300026;0;0;1240310;0;2525008;1320000;17645802;12161051;13901607;12936895;11774508;12371963;13651910;13932684;20231838;26301211;22641230;3044155;2459270;2334508;1510160;2639245;2580952;2468230;1968100;3029445;4675441;4499100;7687917;4835966;6212179;6385675;4794803;5588160;5093639;6583584;8844850;11323144;11251630;6863730;4258815;5164920;4141060;3855460;3258851;5355041;3323000;6623443;6413016;5643000;0;0;0;0;485000;944000;735000;2058000;1734100;3889610;1247500;
1015000;"Powiat skierniewicki";420000;0;0;0;0;767044;0;540000;0;1169000;493000;0;0;0;0;0;0;0;0;0;243000;276500;0;0;0;0;0;0;0;385000;0;664000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;420000;0;0;0;0;539459;0;540000;0;1169000;493000;0;0;0;0;0;0;0;0;0;243000;276500;0;0;0;0;0;0;0;385000;0;664000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1016000;"Powiat tomaszowski";31077275;33773755;17041519;16525619;16942297;25379686;34262276;37129845;39521909;50609428;60064745;4807231;6206086;3679411;3864500;3884100;3991500;6296644;7030158;9427330;9931127;11401286;11770562;16154871;8654241;7742880;9313097;14264646;16419030;17849628;22005260;21917451;35391568;13704078;9859821;4267867;3595040;3745100;6155182;8396163;7552080;7208019;14380172;11695605;0;1552977;0;1323199;0;968358;3150439;4697979;881300;4380678;1576286;17429225;16691102;0;1182719;0;3005574;11660925;8862600;2524577;10769519;16916274;1652731;2593435;0;0;0;0;902144;0;1015816;940027;1788332;6344193;7314791;0;0;0;1695992;4430095;3867727;1508761;2447642;11504551;8956897;5644899;0;0;0;987582;3528247;2625060;0;4996172;3017105;0;1137977;0;0;0;0;2800439;2205167;0;2385678;0;13648050;17082653;16680899;15342900;16763276;22374112;22601351;28267245;36997332;39839909;43148471;3154500;3612651;3679411;3864500;3884100;3991500;5394500;6865512;8411514;8991100;9612954;5426369;8840080;8529241;7587900;9134076;12568654;11988935;13981901;20496499;19469809;23887017;4747181;4214922;4032247;3342500;3745100;5167600;4867916;4927020;7208019;9384000;8678500;0;0;0;0;0;0;0;2492812;881300;1995000;970000;
1017000;"Powiat wieluński";5441358;4618447;4792090;5622622;6273700;4064600;4492406;4065680;22814612;18798111;28969904;804000;1352500;931500;1004705;1094800;571000;1177218;993380;2727339;1906750;4237820;2077400;2055999;2378780;3412917;2987400;2298600;2629225;2077800;13660616;7250092;9622096;2399958;1024948;1096810;1205000;2001500;1195000;0;994500;5211656;7108835;13496042;0;0;0;0;0;0;0;0;1215001;2532434;1613946;1520428;0;0;1228700;0;0;0;0;16679352;9770430;18886004;0;0;0;0;0;0;0;0;1762359;0;2882820;0;0;0;0;0;0;0;0;10286587;2198582;3908196;1195528;0;0;856000;0;0;0;0;4630406;4686044;10791042;0;0;0;0;0;0;0;0;0;2532434;1303946;3920930;4411556;4590280;4393922;6059300;3950600;4231205;4065680;6135260;9027681;10083900;804000;1352500;931500;897705;1013000;457000;1177218;993380;964980;1553380;1355000;1752500;2055999;2378780;3147217;2854800;2298600;2368024;2077800;3374029;5051510;5713900;1204430;818057;895000;0;2001500;1195000;0;994500;581250;2422791;2705000;0;0;0;0;0;0;0;0;1215001;0;0;
1018000;"Powiat wieruszowski";4047461;673170;437215;2107638;2932928;8331371;9372398;3898590;15621371;10688081;10829034;558488;341870;0;274635;334705;939458;894043;405510;4657928;491236;2300089;1811623;0;0;1035615;1029860;3256647;2759995;1375720;5010546;3434269;5673995;1677350;0;0;570700;1568363;2995908;4915344;2117360;4886320;6492576;2574950;0;0;0;0;0;1139358;803016;0;1066577;0;0;0;0;0;0;848739;4145717;1758022;2026860;9719201;7119229;8242734;0;0;0;0;0;245400;0;0;2343615;0;2300089;0;0;0;0;339185;2051982;523503;485500;3701346;2600279;5155995;0;0;0;0;418554;1848335;1176119;1541360;2859663;4425950;786650;0;0;0;0;0;0;0;0;814577;0;0;4047461;673170;325550;2012398;2084189;4185654;7614376;1871730;5902170;3568852;2586300;558488;341870;0;274635;243705;694058;835643;405510;2314313;398236;0;1811623;0;0;940375;690675;1204665;2236492;890220;1309200;833990;518000;1677350;0;0;570700;1149809;1147573;3739225;576000;2026657;2066626;1788300;0;0;0;0;0;1139358;803016;0;0;0;0;
1019000;"Powiat zduńskowolski";11599878;8647958;12999301;10016379;11853822;10108100;8997205;20036300;18257566;30278450;21325500;2277500;1779600;3284200;2878320;2728385;2405500;1617800;5113200;4753700;4804800;6197500;5241270;4062458;6009261;3772851;6158437;3887100;4323405;8728700;8483366;13447339;8967673;3861108;2805900;3400840;3365208;2967000;3815500;3056000;6194400;5020500;10572784;5795000;0;0;0;0;0;0;0;0;0;1453527;0;0;0;0;0;0;0;0;0;665000;4289850;522000;0;0;0;0;0;0;0;0;505000;0;0;0;0;0;0;0;0;0;0;0;1892016;0;0;0;0;0;0;0;0;0;0;2397834;0;0;0;0;0;0;0;0;0;0;0;0;11599878;8647958;12999301;10016379;11853822;10108100;8997205;20036300;17592566;25988600;20803500;2277500;1779600;3284200;2878320;2728385;2405500;1617800;5113200;4248700;4804800;6120500;5241270;4062458;6009261;3772851;6158437;3887100;4323405;8728700;8323366;11555323;8722673;3861108;2805900;3400840;3365208;2967000;3815500;3056000;6194400;5020500;8174950;5595000;0;0;0;0;0;0;0;0;0;1453527;0;
1020000;"Powiat zgierski";46326339;34001590;31181797;57379567;45995179;50459084;46972096;65484191;60211947;71841812;99149867;10825574;8779317;7800072;9439422;7064554;8404164;9377698;11588122;11800434;18966493;18146502;16238650;12281397;11717671;28594007;22500759;24425756;16936525;28941417;29082571;32377127;42660625;16371619;9659763;7711804;16255498;12241683;13519358;16252957;16975226;14891162;15150388;31605515;2890496;3281113;3952250;3090640;4188183;4109806;4404916;7979426;4437780;5347804;6737225;5737390;6167794;4493877;31859938;20415155;19183373;12402573;22950845;14468445;8301869;35576113;778726;0;723048;1912637;542301;0;0;402216;941900;527000;2150001;1430540;1566514;715579;17712787;11573653;10030783;4515333;10313209;7073144;3125917;14018850;2038901;2398130;0;9533874;4972019;6049790;5781824;6822994;3693252;2413559;14288892;1489223;1958150;3055250;2700640;3327182;2878325;1970416;5412426;2760149;2235393;5118370;40588949;27833796;26687920;25519629;25580024;31275711;34569523;42533346;45743502;63539943;63573754;10046848;8534317;7077024;7526785;6522253;8179689;9242698;11185906;10858534;18439493;15996501;14808110;10714883;11002092;10881220;10927106;14394973;12421192;18628208;22009427;29251210;28641775;14332718;7261633;7711804;6721624;7269664;7469568;10471133;10152232;11197910;12736829;17316623;1401273;1322963;897000;0;0;1231481;2434500;2567000;1677631;3112411;1618855;
1021000;"Powiat brzeziński";4450282;6408884;5618743;3416303;4726295;5308894;10295804;4508001;8354620;12297616;13092118;566277;1055219;575456;464304;584300;245690;2481178;489000;1940217;1315000;1399056;2271917;4005511;3649522;1395679;2501562;3267836;4486860;2013000;3962402;6797122;7017857;1385747;1348154;1213765;1556320;1640433;1795368;3099766;1776001;2252001;4185494;4675205;0;0;0;0;0;0;0;0;0;0;0;2509104;2704768;2097660;2442736;2598809;3321946;5202512;0;3378391;6608601;8420420;0;0;0;0;0;0;1199178;0;743789;0;0;1976139;1788569;1188470;1154679;1338476;1851078;2556332;0;1784601;4027599;4783855;0;0;775734;1072397;996033;1470868;1447002;0;850001;2581002;3472578;0;0;0;0;0;0;0;0;0;0;0;1941178;3704116;3521083;973567;2127486;1986948;5093292;4508001;4976229;5689015;4671698;512400;731526;442000;248644;320000;245690;1282000;489000;1196428;1315000;1235069;295778;2216942;2461052;241000;1163086;1416758;1930528;2013000;2177801;2769523;2234002;1133000;755648;0;483923;644400;0;1652764;1776001;1402000;1604492;1202627;0;0;0;0;0;0;0;0;0;0;0;
1061000;"Powiat m.Łódź";462296536;512843069;493229127;988293630;833920944;940569414;1035709770;1109606114;1638131890;1861117201;2194950112;68373201;88173475;73154490;127854171;126223026;142366558;186898258;201443025;279987858;351809139;463881499;193724197;218801573;213257731;427199809;328432865;393061382;464775115;458886338;642829971;767071445;968453807;121321950;116425926;131992640;258176376;224776653;247644002;248402213;320062368;459787996;468766084;508500932;78877188;89442095;74824266;175063274;154488400;157497472;135634184;129214383;255526065;273470533;254113874;202948540;173737767;225142362;528977251;365031644;395254018;411304842;467525924;792494072;858951337;1150234719;8992654;6253488;10470837;21295394;19504030;24969156;38825561;55164671;81652872;123435883;223210169;69342984;55904128;90798298;212855962;132335095;148873526;185373746;169417487;246445537;325800152;475507878;68021464;59762814;84474356;181259064;127762133;134947557;124834132;175656950;308417321;281882001;311246575;56591438;51817337;39398871;113566831;85430386;86463779;62271403;67286816;155978342;127833301;140270097;259347996;339105302;268086765;459316379;468889300;545315396;624404928;642080190;845637818;1002165864;1044715393;59380547;81919987;62683653;106558777;106718996;117397402;148072697;146278354;198334986;228373256;240671330;124381213;162897445;122459433;214343847;196097770;244187856;279401369;289468851;396384434;441271293;492945929;53300486;56663112;47518284;76917312;97014520;112696445;123568081;144405418;151370675;186884083;197254357;22285750;37624758;35425395;61496443;69058014;71033693;73362781;61927567;99547723;145637232;113843777;
1062000;"Powiat m.Piotrków Trybunalski";33553711;26318279;34441207;22128436;32938842;38732496;35906935;43502414;31538857;76938881;76103579;5892559;5193645;5660552;4425568;5148788;4295534;3412615;7364379;7725264;6687325;10246246;13460550;12185535;17440885;9083406;14151310;16905394;15123068;17134815;11562386;33018357;33719120;5772350;6110599;8856513;6778462;10498744;13021470;13252634;15559222;10038204;23455592;25653688;8428252;2828500;2483257;1841000;3140000;4510098;4118618;3443998;2213003;13777607;6484525;17811378;9486239;13753090;2973967;12721512;15371437;12384260;2074361;3445983;36921564;17668719;2032599;1065305;1492652;0;1302408;0;0;430202;1026003;528000;790466;5366177;4178951;6333885;1249945;5730360;4711084;3897808;564850;668366;11585239;4806310;2214350;1918483;3992553;1299022;4643744;7708541;5492734;1079309;1751614;14073202;9012968;8198252;2323500;1934000;0;1045000;2951812;2768618;0;0;10735123;3058975;15742333;16832040;20688117;19154469;20217330;23361059;23522675;41428053;28092874;40017317;58434860;3859960;4128340;4167900;4290568;3846380;4295534;3187515;6934177;6699261;6159325;9455780;8094373;8006584;11107000;7833461;8420950;12194310;11225260;16569965;10894020;21433118;28912810;3558000;4192116;4863960;5479440;5855000;5312929;7759900;14479913;8286590;9382390;16640720;0;0;549257;1551000;2095000;1558286;1350000;3443998;2213003;3042484;3425550;
